candidate_id,status,total_score,num_crossings_total,num_primitives_with_crossing,num_primitives_with_meaningful_jump,theta,a,Delta,omega_bar,k,lam,a_base_score,a_importance_weight,a_weighted_score,a_num_crossings,a_has_crossing,a_has_meaningful_jump,a_interior_crossing,a_clean_gap_slope,a_extra_crossings,a_max_jump,a_max_gap_slope,a_max_gap_change,a_best_crossing_x,a_best_crossing_index_left,Delta_base_score,Delta_importance_weight,Delta_weighted_score,Delta_num_crossings,Delta_has_crossing,Delta_has_meaningful_jump,Delta_interior_crossing,Delta_clean_gap_slope,Delta_extra_crossings,Delta_max_jump,Delta_max_gap_slope,Delta_max_gap_change,Delta_best_crossing_x,Delta_best_crossing_index_left,lam_base_score,lam_importance_weight,lam_weighted_score,lam_num_crossings,lam_has_crossing,lam_has_meaningful_jump,lam_interior_crossing,lam_clean_gap_slope,lam_extra_crossings,lam_max_jump,lam_max_gap_slope,lam_max_gap_change,lam_best_crossing_x,lam_best_crossing_index_left,theta_base_score,theta_importance_weight,theta_weighted_score,theta_num_crossings,theta_has_crossing,theta_has_meaningful_jump,theta_interior_crossing,theta_clean_gap_slope,theta_extra_crossings,theta_max_jump,theta_max_gap_slope,theta_max_gap_change,theta_best_crossing_x,theta_best_crossing_index_left,k_base_score,k_importance_weight,k_weighted_score,k_num_crossings,k_has_crossing,k_has_meaningful_jump,k_interior_crossing,k_clean_gap_slope,k_extra_crossings,k_max_jump,k_max_gap_slope,k_max_gap_change,k_best_crossing_x,k_best_crossing_index_left,omega_bar_base_score,omega_bar_importance_weight,omega_bar_weighted_score,omega_bar_num_crossings,omega_bar_has_crossing,omega_bar_has_meaningful_jump,omega_bar_interior_crossing,omega_bar_clean_gap_slope,omega_bar_extra_crossings,omega_bar_max_jump,omega_bar_max_gap_slope,omega_bar_max_gap_change,omega_bar_best_crossing_x,omega_bar_best_crossing_index_left,error
1802,ok,223,4,4,4,1.592447355,0.100346171,0.096189918,1.757601963,0.530983897,0.175963407,17,3,51,1,1,1,0,1,0,1.05307836,0.001550927,0.000103176,0.174788136,1,22,3,66,1,1,1,1,1,0,1.272547903,0.124166326,0.004103802,1.553813559,45,22,3,66,1,1,1,1,1,0,0.091838278,0.000647643,1.10E-05,0.127118644,7,0,2,0,0,0,0,0,0,0,0,0,0,,,20,2,40,1,1,1,1,0,0,0.118858243,0.000303849,4.12E-06,0.350847458,18,0,1,0,0,0,0,0,0,0,0,0,0,,,
1941,ok,223,4,4,4,1.138788229,0.546068832,0.452254674,2.277957571,0.569582451,0.393673373,17,3,51,1,1,1,0,1,0,0.548468013,0.004365028,0.000290385,0.440889831,5,22,3,66,1,1,1,1,1,0,0.493008253,0.001341345,4.43E-05,0.628389831,17,22,3,66,1,1,1,1,1,0,0.383078945,0.003289072,5.57E-05,0.449152542,26,0,2,0,0,0,0,0,0,0,0,0,0,,,20,2,40,1,1,1,1,0,0,0.364614493,0.000278944,3.78E-06,0.757627119,48,0,1,0,0,0,0,0,0,0,0,0,0,,,
179,ok,221,5,4,4,2.260959699,0.616475155,0.268066107,2.09693242,0.882597626,0.661919477,17,3,51,2,1,1,1,1,1,2.867777626,0.118471481,0.007881366,0.108262712,0,22,3,66,1,1,1,1,1,0,1.326616144,0.310279258,0.010254992,1.454661017,42,20,3,60,1,1,1,1,0,0,0.24351703,0.00054007,9.15E-06,0.449152542,26,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.320465336,0.002924433,3.97E-05,0.391525424,21,0,1,0,0,0,0,0,0,0,0,0,0,,,
358,ok,221,5,4,4,1.066196733,0.471581852,0.114858043,0.520250979,0.737565986,0.935250489,22,3,66,1,1,1,1,1,0,0.373342939,0.000256736,1.71E-05,1.106144068,15,17,3,51,2,1,1,1,1,1,1.309680133,29.39803561,0.971629991,1.355508475,39,20,3,60,1,1,1,1,0,0,0.305152983,0.000570457,9.67E-06,0.449152542,26,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.400115089,0.003368056,4.57E-05,0.242372881,10,0,1,0,0,0,0,0,0,0,0,0,0,,,
765,ok,221,5,4,4,1.375129887,0.238120905,0.055496863,0.53854073,0.452093153,0.689989078,22,3,66,1,1,1,1,1,0,0.281790297,0.000802717,5.34E-05,0.507415254,6,17,3,51,2,1,1,1,1,1,1.383849455,31.98002994,1.056967091,1.421610169,41,20,3,60,1,1,1,1,0,0,0.160675475,0.000572543,9.70E-06,0.330508475,19,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.206427839,0.001320725,1.79E-05,0.188135593,6,0,1,0,0,0,0,0,0,0,0,0,0,,,
792,ok,221,5,4,4,1.304333348,0.287769395,0.094868269,0.854593295,0.833696103,0.643288006,17,3,51,2,1,1,1,1,1,3.276807811,0.020248936,0.001347069,0.108262712,0,22,3,66,1,1,1,1,1,0,1.167194615,0.120522069,0.003983357,0.496186441,13,20,3,60,1,1,1,1,0,0,0.157297573,0.000200217,3.39E-06,0.279661017,16,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.232078773,0.001696689,2.30E-05,0.242372881,10,0,1,0,0,0,0,0,0,0,0,0,0,,,
860,ok,221,5,4,4,2.372321574,0.384367767,0.072866087,2.226435213,0.842635468,0.922442626,17,3,51,2,1,1,1,1,1,3.024361548,0.023396214,0.001556443,0.108262712,0,22,3,66,1,1,1,1,1,0,1.280362873,0.423556548,0.013998903,0.925847458,26,20,3,60,1,1,1,1,0,0,0.065145114,8.53E-05,1.45E-06,0.347457627,20,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.129034132,0.00079402,1.08E-05,0.215254237,8,0,1,0,0,0,0,0,0,0,0,0,0,,,
1086,ok,221,5,4,4,1.127266374,0.078749108,0.087159415,2.186784099,0.432767974,0.712007825,22,3,66,1,1,1,1,1,0,0.209408424,0.000387286,2.58E-05,0.507415254,6,17,3,51,2,1,1,1,1,1,1.198286803,0.47852223,0.015815565,0.661440678,18,20,3,60,1,1,1,1,0,0,0.07048834,0.000448335,7.60E-06,0.127118644,7,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.264005326,0.031616577,0.000428699,0.784745763,50,0,1,0,0,0,0,0,0,0,0,0,0,,,
1139,ok,221,5,4,4,2.172357514,0.365983323,0.102085671,0.928669697,0.795232545,0.615294861,17,3,51,2,1,1,1,1,1,3.49226052,0.060582093,0.004030249,0.108262712,0,22,3,66,1,1,1,1,1,0,1.244777263,0.14171498,0.0046838,0.628389831,17,20,3,60,1,1,1,1,0,0,0.170476965,0.000511108,8.66E-06,0.330508475,19,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.230762791,0.00191947,2.60E-05,0.323728814,16,0,1,0,0,0,0,0,0,0,0,0,0,,,
1716,ok,221,5,4,4,1.80543895,0.37565796,0.095534593,1.162616116,0.787821406,0.715541958,17,3,51,2,1,1,1,1,1,3.492161161,0.045443803,0.003023168,0.108262712,0,22,3,66,1,1,1,1,1,0,1.255896564,0.174825002,0.005778114,0.694491525,19,20,3,60,1,1,1,1,0,0,0.133421552,0.000295812,5.01E-06,0.347457627,20,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.196749059,0.001444736,1.96E-05,0.283050847,13,0,1,0,0,0,0,0,0,0,0,0,0,,,
1776,ok,221,5,4,4,2.314143737,0.220446915,0.06972449,1.01220046,0.792531527,0.437164326,17,3,51,2,1,1,1,1,1,3.350352974,0.013455307,0.00089512,0.108262712,0,22,3,66,1,1,1,1,1,0,1.191338426,0.151978031,0.005023003,0.661440678,18,20,3,60,1,1,1,1,0,0,0.10608013,0.000290127,4.92E-06,0.211864407,12,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.150100309,0.000859027,1.16E-05,0.283050847,13,0,1,0,0,0,0,0,0,0,0,0,0,,,
1822,ok,221,5,4,4,1.075001845,0.432227058,0.066692238,0.578488393,0.431276357,0.91036608,22,3,66,1,1,1,1,1,0,0.275234024,0.000659836,4.39E-05,0.640466102,8,17,3,51,2,1,1,1,1,1,1.407354077,36.48366756,1.205816131,1.520762712,44,20,3,60,1,1,1,1,0,0,0.192949842,0.000489085,8.29E-06,0.618644068,36,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.231475709,0.001179793,1.60E-05,0.255932203,11,0,1,0,0,0,0,0,0,0,0,0,0,,,
532,ok,221,4,4,4,1.911978322,0.07951596,0.050244651,1.355452985,0.104798277,0.68442327,17,3,51,1,1,1,0,1,0,0.746875159,0.006701599,0.000445827,0.108262712,0,22,3,66,1,1,1,1,1,0,1.322124395,0.633717018,0.020944885,1.058050847,30,20,3,60,1,1,1,1,0,0,0.078297541,0.000345967,5.86E-06,0.43220339,25,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.269574948,0.027860183,0.000377765,0.784745763,50,0,1,0,0,0,0,0,0,0,0,0,0,,,
229,ok,220,6,5,5,1.42016882,2.123685806,1.055013411,2.35975188,0.580767716,0.797816262,12,3,36,2,1,1,0,1,1,2.474505056,16.65088949,1.107707479,0.241313559,2,22,3,66,1,1,1,1,1,0,0.539630526,0.001018062,3.36E-05,0.595338983,16,22,3,66,1,1,1,1,1,0,0.695656041,0.003333304,5.65E-05,0.550847458,32,0,2,0,0,0,0,0,0,0,0,0,0,,,15,2,30,1,1,1,0,0,0,0.730160722,0.000707471,9.59E-06,0.106779661,0,22,1,22,1,1,1,1,1,0,0.713536588,0.19987752,0.006775509,0.754237288,7,
1737,ok,220,4,4,4,1.582448107,0.184569023,0.587160828,1.919152316,0.640664644,0.566178909,22,3,66,1,1,1,1,1,0,0.569195298,0.001336505,8.89E-05,1.106144068,15,22,3,66,1,1,1,1,1,0,1.22658593,0.397528727,0.013138661,0.958898305,27,22,3,66,1,1,1,1,1,0,0.46472236,0.011238159,0.000190477,0.161016949,9,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,0.750146847,0.191652769,0.006496704,1.059322034,16,
1901,ok,220,4,4,4,1.245591005,0.16694746,0.486828177,1.572562027,0.582365759,0.710648793,22,3,66,1,1,1,1,1,0,0.565259675,0.000843036,5.61E-05,1.305720339,18,22,3,66,1,1,1,1,1,0,1.222954236,0.276357599,0.009133853,0.661440678,18,22,3,66,1,1,1,1,1,0,0.457049995,0.009429974,0.00015983,0.161016949,9,0,2,0,0,0,0,0,0,0,0,0,0,,,0,2,0,0,0,0,0,0,0,0,0,0,,,22,1,22,1,1,1,1,1,0,0.877582012,0.196563327,0.006663164,1.059322034,16,
224,ok,219,8,5,5,1.283719045,0.292334876,1.00661053,1.24587379,0.662903945,0.336934595,12,3,36,3,1,1,1,1,2,3.454675686,2.667458335,0.177453796,0.108262712,0,22,3,66,1,1,1,1,1,0,1.27984119,0.151645781,0.005012022,1.190254237,34,17,3,51,2,1,1,1,1,1,1.258004312,0.29494635,0.004999091,0.449152542,26,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.095002984,0.025635159,0.000347595,0.215254237,8,22,1,22,1,1,1,1,1,0,1.108051053,0.135066648,0.00457853,1.025423729,15,
233,ok,219,8,5,5,2.422544566,0.178003355,0.57178277,0.820746603,0.572589229,0.922611302,12,3,36,3,1,1,1,1,2,2.772937875,19.25768635,1.281125744,0.108262712,0,22,3,66,1,1,1,1,1,0,1.152009193,0.245218336,0.008104674,0.330932203,8,17,3,51,2,1,1,1,1,1,1.221866078,0.246677582,0.004180976,0.449152542,26,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.300790879,0.595844864,0.008079252,0.228813559,9,22,1,22,1,1,1,1,1,0,2.276027465,0.230868467,0.00782605,1.601694915,32,
388,ok,219,8,5,5,1.934613775,0.834283461,0.830405477,1.422831018,0.836810717,0.606731708,12,3,36,3,1,1,1,1,2,1.930756724,4.243494247,0.282300253,0.307838983,3,17,3,51,2,1,1,1,1,1,1.328297189,0.237489358,0.007849225,1.355508475,39,22,3,66,1,1,1,1,1,0,0.759631189,0.005873013,9.95E-05,0.36440678,21,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,0.842154207,0.011222376,0.000152168,0.215254237,8,22,1,22,1,1,1,1,1,0,0.895174636,0.112643496,0.003818424,0.822033898,9,
425,ok,219,8,5,5,2.09250349,0.194386723,0.675186917,0.971355724,0.563906339,0.714335097,12,3,36,3,1,1,1,1,2,3.295979667,13.11423794,0.872430236,0.108262712,0,22,3,66,1,1,1,1,1,0,1.209039812,0.240583234,0.00795148,0.496186441,13,17,3,51,2,1,1,1,1,1,1.229336177,0.323486334,0.005482819,0.483050847,28,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.290470034,0.484235511,0.006565905,0.337288136,17,22,1,22,1,1,1,1,1,0,1.681183553,0.258437753,0.008760602,1.36440678,25,
428,ok,219,8,5,5,1.277411723,0.494811839,0.731397052,0.828710357,0.592347534,0.793450257,12,3,36,3,1,1,1,1,2,2.141140513,12.20953751,0.812244656,0.108262712,0,22,3,66,1,1,1,1,1,0,1.287134457,0.202007931,0.006676533,0.661440678,18,17,3,51,2,1,1,1,1,1,1.302305309,0.204435745,0.003465013,0.686440678,40,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.333077156,0.242922359,0.003293862,0.486440678,28,22,1,22,1,1,1,1,1,0,1.465238819,0.284392549,0.009640425,0.923728814,12,
524,ok,219,8,5,5,2.179139404,0.152300682,0.884478181,1.339127902,0.496410135,0.591156988,12,3,36,3,1,1,1,1,2,4.16088308,10.39836944,0.691755933,0.108262712,0,22,3,66,1,1,1,1,1,0,1.198715579,0.392112735,0.012959658,0.727542373,20,17,3,51,2,1,1,1,1,1,1.260899948,0.393960476,0.006677296,0.43220339,25,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.290752807,0.576781258,0.007820763,0.337288136,17,22,1,22,1,1,1,1,1,0,1.581800444,0.207008239,0.007017228,1.737288136,36,
560,ok,219,8,5,5,1.707564199,0.49226257,0.999689574,1.1497156,0.46145169,0.338808412,17,3,51,2,1,1,1,1,1,2.374090947,2.2408229,0.149071693,0.174788136,1,17,3,51,2,1,1,1,1,1,1.413331105,0.138976939,0.004593306,1.487711864,43,17,3,51,2,1,1,1,1,1,1.346360155,0.477900186,0.008100003,0.771186441,45,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.130176224,0.018563834,0.000251713,0.36440678,19,22,1,22,1,1,1,1,1,0,1.091098071,0.088348187,0.002994854,0.788135593,8,
729,ok,219,8,5,5,1.241571119,0.188476109,1.250425617,1.353105818,0.267820753,0.411631196,17,3,51,2,1,1,1,1,1,2.116492682,1.330143077,0.088488332,0.174788136,1,17,3,51,2,1,1,1,1,1,1.352159163,0.311806679,0.010305475,1.388559322,40,17,3,51,2,1,1,1,1,1,1.355731467,0.394100976,0.006679678,0.483050847,28,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.341997874,0.291911462,0.003958122,0.337288136,17,22,1,22,1,1,1,1,1,0,1.24508268,0.238770655,0.008093921,1.194915254,20,
740,ok,219,8,5,5,1.251852215,0.822490144,1.037567392,1.253808677,0.652408576,0.848162971,17,3,51,2,1,1,1,1,1,1.432170236,8.240955899,0.548233083,0.773516949,10,17,3,51,2,1,1,1,1,1,1.338097467,0.345684203,0.011425156,1.091101695,31,17,3,51,2,1,1,1,1,1,1.350201367,0.347252314,0.005885632,0.906779661,53,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.35147904,0.196919324,0.002670093,0.716949153,45,22,1,22,1,1,1,1,1,0,1.334520985,0.221336061,0.007502917,1.194915254,20,
781,ok,219,8,5,5,1.919067777,2.059166118,1.202984982,0.874092566,0.503981942,0.974925853,17,3,51,2,1,1,1,1,1,1.457286679,22.09243515,1.469708609,2.503177966,36,17,3,51,2,1,1,1,1,1,1.41763365,0.293590834,0.009703426,1.15720339,33,17,3,51,2,1,1,1,1,1,1.448004665,0.109599033,0.001857611,0.855932203,50,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.457184847,0.156996766,0.00212877,0.418644068,23,22,1,22,1,1,1,1,1,0,1.537564766,0.352268917,0.011941319,0.923728814,12,
861,ok,219,8,5,5,1.581626139,0.112595979,0.247740936,0.741493078,0.59175884,0.979776048,17,3,51,2,1,1,1,1,1,2.413408849,1.192634103,0.079340489,0.174788136,1,17,3,51,2,1,1,1,1,1,1.114533052,0.207201539,0.006848186,0.198728814,4,17,3,51,2,1,1,1,1,1,1.128598047,0.16432851,0.002785229,0.788135593,46,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.161628254,0.295411962,0.004005586,0.459322034,26,22,1,22,1,1,1,1,1,0,1.443873307,0.182258886,0.006178267,0.923728814,12,
985,ok,219,8,5,5,2.226706472,0.189972989,0.45014018,0.814171408,0.67837139,0.835275563,12,3,36,3,1,1,1,1,2,2.799255028,9.096361206,0.605139284,0.108262712,0,22,3,66,1,1,1,1,1,0,1.143624217,0.200764113,0.006635424,0.330932203,8,17,3,51,2,1,1,1,1,1,1.194545042,0.210782042,0.003572577,0.56779661,33,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.232014594,0.432294313,0.005861618,0.43220339,24,22,1,22,1,1,1,1,1,0,1.690148143,0.210129462,0.007123033,1.161016949,19,
1002,ok,219,8,5,5,2.267147418,0.236529649,0.55140645,1.408356251,0.647273066,0.89417141,12,3,36,3,1,1,1,1,2,2.806446046,9.671723123,0.643415479,0.108262712,0,22,3,66,1,1,1,1,1,0,1.214874071,0.386387123,0.012770422,0.595338983,16,17,3,51,2,1,1,1,1,1,1.229994112,0.562762769,0.009538352,0.974576271,57,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.230026156,0.346654129,0.004700395,0.730508475,46,22,1,22,1,1,1,1,1,0,1.177340919,0.248313443,0.008417405,1.296610169,23,
1110,ok,219,8,5,5,1.867405448,0.127475892,1.387811113,1.817979836,0.16203962,0.240609935,17,3,51,1,1,1,0,1,0,1.549325231,0.13089289,0.008707705,0.174788136,1,22,3,66,1,1,1,1,1,0,0.872514543,0.007452986,0.000246328,1.058050847,30,17,3,51,2,1,1,1,1,1,1.358577234,0.976645817,0.016553319,0.652542373,38,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.274311989,0.181127192,0.002455962,0.622033898,38,17,1,17,2,1,1,1,1,1,0.958253848,25.64695189,0.8693882,1.059322034,16,
1137,ok,219,8,5,5,2.407077887,0.285417877,0.548181537,0.953049908,0.847713601,0.717174211,12,3,36,3,1,1,1,1,2,1.596558257,5.895145201,0.392177032,0.374364407,4,22,3,66,1,1,1,1,1,0,1.174165218,0.191265628,0.006321491,0.496186441,13,17,3,51,2,1,1,1,1,1,1.197095788,0.193904495,0.003286517,0.618644068,36,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.240182522,0.231275179,0.003135935,0.703389831,44,22,1,22,1,1,1,1,1,0,1.396625719,0.152008743,0.005152839,1.093220339,17,
1271,ok,219,8,5,5,1.108923904,0.080147289,0.206833335,0.555536103,0.375499633,0.73286118,22,3,66,1,1,1,1,1,0,0.673429608,0.005638786,0.000375123,0.573940678,7,17,3,51,2,1,1,1,1,1,1.102484951,28.38614007,0.938185986,0.231779661,5,17,3,51,2,1,1,1,1,1,1.116012895,0.149713173,0.002537511,0.805084746,47,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.123265199,0.735638919,0.009974765,0.418644068,23,17,1,17,1,1,1,0,1,0,1.123499737,0.218635767,0.007411382,0.516949153,0,
1305,ok,219,8,5,5,1.656562209,0.45376386,0.49911688,0.668256105,0.471666706,0.74187131,17,3,51,2,1,1,1,1,1,1.600050065,0.883868773,0.058799745,0.307838983,3,17,3,51,2,1,1,1,1,1,1.417605213,44.71121754,1.47774363,1.752118644,51,22,3,66,1,1,1,1,1,0,1.020841955,0.026015395,0.000440939,0.381355932,22,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.260523385,0.109768308,0.001488384,0.730508475,46,17,1,17,1,1,1,0,1,0,1.097275251,0.422120671,0.014309175,0.516949153,0,
1317,ok,219,8,5,5,2.484170111,1.482154282,1.057669434,1.107513785,0.730056013,0.536272341,12,3,36,3,1,1,1,1,2,1.463275984,13.15886526,0.875399088,0.573940678,7,17,3,51,2,1,1,1,1,1,1.405293448,0.180497471,0.005965594,1.487711864,43,22,3,66,1,1,1,1,1,0,1.10457683,0.016112399,0.000273092,0.415254237,24,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.115020056,0.009776576,0.000132564,0.323728814,16,22,1,22,1,1,1,1,1,0,1.137712919,0.119991908,0.004067522,0.788135593,8,
1512,ok,219,8,5,5,2.081421738,0.178728846,0.471609727,0.830966037,0.489276913,0.451463209,17,3,51,2,1,1,1,1,1,4.375224891,7.015645859,0.466718813,0.108262712,0,22,3,66,1,1,1,1,1,0,1.23328147,0.201235107,0.006650991,0.628389831,17,17,3,51,2,1,1,1,1,1,1.215893807,0.312867449,0.005302838,0.686440678,40,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.182419393,0.075853699,0.001028525,0.811864407,52,17,1,17,1,1,1,0,1,0,1.007211085,0.221689195,0.007514888,0.618644068,3,
1657,ok,219,8,5,5,1.587150484,0.092222372,0.50526614,0.558473756,0.341245959,0.944265181,17,3,51,2,1,1,1,1,1,1.466435338,0.371570605,0.024718892,0.440889831,5,17,3,51,2,1,1,1,1,1,1.153091147,31.74316805,1.049138605,0.198728814,4,17,3,51,2,1,1,1,1,1,1.370892526,0.114878937,0.001947101,0.144067797,8,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.036558187,0.731223169,0.00991489,0.622033898,38,22,1,22,1,1,1,1,1,0,3.159750006,0.242710732,0.008227482,1.56779661,31,
1666,ok,219,8,5,5,2.187149909,0.103398553,1.661997478,2.300383865,0.281657777,0.431735926,17,3,51,2,1,1,1,1,1,4.654025092,25.52128332,1.697814187,0.108262712,0,22,3,66,1,1,1,1,1,0,1.29961869,0.650460659,0.021498276,1.553813559,45,17,3,51,2,1,1,1,1,1,1.323063506,0.653072526,0.011069026,0.381355932,22,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.325494471,0.932191572,0.012639886,0.242372881,10,17,1,17,1,1,1,0,1,0,0.601338227,26.75756375,0.907036059,0.618644068,3,
1795,ok,219,8,5,5,1.676168736,0.247415949,0.943859626,1.316555953,0.657989134,0.597660211,12,3,36,3,1,1,1,1,2,1.866302092,11.56600966,0.769433693,0.108262712,0,22,3,66,1,1,1,1,1,0,1.220488451,0.30328948,0.010023974,0.793644068,22,17,3,51,2,1,1,1,1,1,1.249430641,0.366484029,0.006211594,0.466101695,27,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.297114051,0.434639325,0.005893415,0.472881356,27,22,1,22,1,1,1,1,1,0,1.581958846,0.158782261,0.00538245,1.669491525,34,
1892,ok,219,8,5,5,1.324898994,0.168800975,0.387211511,0.6339519,0.390425998,0.992342131,17,3,51,2,1,1,1,1,1,1.748642555,1.851230479,0.123153892,0.241313559,2,17,3,51,2,1,1,1,1,1,1.505492261,47.30910896,1.563606144,1.652966102,48,17,3,51,2,1,1,1,1,1,1.209516108,0.227260845,0.003851879,0.754237288,44,0,2,0,0,0,0,0,0,0,0,0,0,,,22,2,44,1,1,1,1,1,0,1.262543832,0.359865212,0.004879528,0.269491525,12,22,1,22,1,1,1,1,1,0,1.596615506,0.346556734,0.011747686,0.822033898,9,
1996,ok,219,8,5,5,1.238420519,0.66353644,0.740210348,0.799547616,0.309626553,0.676233947,17,3,51,2,1,1,1,1,1,1.599574255,0.586797794,0.039036972,0.307838983,3,17,3,51,2,1,1,1,1,1,1.401009352,0.21634556,0.007150404,1.025,29,22,3,66,1,1,1,1,1,0,1.147427586,0.024351955,0.000412745,0.483050847,28,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.303656723,0.083090848,0.001126656,0.744067797,47,17,1,17,1,1,1,0,1,0,1.170097081,0.217616895,0.007376844,0.584745763,2,
38,ok,219,7,5,5,1.823327404,0.193463894,0.67624629,1.121663413,0.200995915,0.446151628,17,3,51,1,1,1,0,1,0,1.096642723,0.054195578,0.003605384,0.307838983,3,17,3,51,2,1,1,1,1,1,1.388643566,0.283732026,0.009377584,1.256355932,36,22,3,66,1,1,1,1,1,0,0.897434984,0.042609828,0.0007222,0.330508475,19,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,2,1,1,1,1,1,1.222185761,0.12519589,0.001697571,0.757627119,48,17,1,17,1,1,1,0,1,0,0.851670933,0.267630429,0.009072218,0.584745763,2,
75,ok,219,7,5,5,2.02687355,0.63706892,0.570389755,1.284231902,0.630263124,0.81207847,12,3,36,3,1,1,1,1,2,3.090608958,8.355186483,0.555832321,0.108262712,0,22,3,66,1,1,1,1,1,0,1.337009049,0.424753598,0.014038466,1.025,29,22,3,66,1,1,1,1,1,0,0.66024553,0.012288986,0.000208288,0.398305085,23,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,0.730666617,0.011760519,0.000159465,0.133898305,2,17,1,17,1,1,1,0,1,0,0.765450519,0.413372658,0.014012632,0.618644068,3,
186,ok,219,7,5,5,2.229148205,0.158487502,1.327319776,1.173197091,0.215373938,0.668633603,17,3,51,1,1,1,0,1,0,1.555047311,0.975033022,0.064864485,0.374364407,4,22,3,66,1,1,1,1,1,0,1.327965092,0.438326677,0.014487068,0.925847458,26,17,3,51,2,1,1,1,1,1,1.478121026,0.219074656,0.00371313,0.194915254,11,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,1.058072687,0.258183447,0.003500793,0.838983051,54,17,1,17,2,1,1,1,1,1,1.938872119,31.79002272,1.077627889,1.805084746,38,
651,ok,219,7,5,5,2.07434746,0.447359835,0.368091915,0.932693201,0.82212072,0.866605442,12,3,36,3,1,1,1,1,2,2.148785108,3.663703171,0.243729406,0.108262712,0,22,3,66,1,1,1,1,1,0,1.215906217,0.228472599,0.007551213,0.562288136,15,22,3,66,1,1,1,1,1,0,0.552672741,0.004353015,7.38E-05,0.330508475,19,0,2,0,0,0,0,0,0,0,0,0,0,,,17,2,34,1,1,1,0,1,0,0.680069084,0.016682081,0.000226198,0.133898305,2,17,1,17,1,1,1,0,1,0,0.862115444,0.184681848,0.006260402,0.584745763,2,
